contamination,threshold,precision,recall,f1,predicted_positives
0.316,0.13579556465270276,0.06645569620253164,0.3,0.10880829015544041,316
0.317,0.13589191146312105,0.06624605678233439,0.3,0.10852713178294573,317
0.318,0.13599915088910536,0.0660377358490566,0.3,0.10824742268041238,318
0.319,0.13607115644397447,0.06896551724137931,0.3142857142857143,0.11311053984575835,319
0.32,0.13610459137580536,0.06875,0.3142857142857143,0.11282051282051282,320
0.321,0.13622149259519112,0.06853582554517133,0.3142857142857143,0.11253196930946291,321
0.322,0.13636509273900785,0.06832298136645963,0.3142857142857143,0.11224489795918367,322
0.323,0.13642457788595677,0.06811145510835913,0.3142857142857143,0.11195928753180662,323
0.324,0.13649085288400412,0.06790123456790123,0.3142857142857143,0.1116751269035533,324
0.325,0.1365376144327515,0.06769230769230769,0.3142857142857143,0.11139240506329114,325
0.326,0.13659775136234517,0.06748466257668712,0.3142857142857143,0.1111111111111111,326
0.327,0.13673746001452453,0.0672782874617737,0.3142857142857143,0.11083123425692695,327
0.328,0.13681824950367852,0.06707317073170732,0.3142857142857143,0.11055276381909548,328
0.329,0.13696009780670726,0.0668693009118541,0.3142857142857143,0.11027568922305764,329
0.33,0.1373625885231196,0.06666666666666667,0.3142857142857143,0.11,330
0.331,0.1376228951868702,0.06646525679758308,0.3142857142857143,0.10972568578553615,331
0.332,0.13767936396287664,0.06927710843373494,0.32857142857142857,0.11442786069651742,332
